filename	acq_time	operator	randstr
anat/sub-0013_T1w.nii.gz	2024-11-06T17:26:07.335000	n/a	898d6ec5
fmap/sub-0013_dir-PA_epi.nii.gz	2024-11-06T17:34:53.510000	n/a	9b5ab71d
fmap/sub-0013_dir-AP_epi.nii.gz	2024-11-06T17:35:28.587500	n/a	7369e123
func/sub-0013_task-controlled_run-01_bold.nii.gz	2024-11-06T17:36:38.645000	n/a	6ba6673e
func/sub-0013_task-controlled_run-02_bold.nii.gz	2024-11-06T17:46:00.042500	n/a	3111b92d
func/sub-0013_task-controlled_run-03_bold.nii.gz	2024-11-06T17:55:27.320000	n/a	ad953570
func/sub-0013_task-controlled_run-04_bold.nii.gz	2024-11-06T18:04:32.817500	n/a	81606412
func/sub-0013_task-controlled_run-05_bold.nii.gz	2024-11-06T18:13:43.467500	n/a	81d37a6d
func/sub-0013_task-naturalistic_run-01_bold.nii.gz	2024-11-06T18:23:25.300000	n/a	3e82ffdd
func/sub-0013_task-naturalistic_run-02_bold.nii.gz	2024-11-06T18:32:20.855000	n/a	4d7ae4ec
func/sub-0013_task-naturalistic_run-03_bold.nii.gz	2024-11-06T18:41:20.377500	n/a	6ff4aed6
