filename	acq_time	operator	randstr
anat/sub-0010_T1w.nii.gz	2024-10-24T11:58:47.067500	n/a	74247954
fmap/sub-0010_dir-PA_epi.nii.gz	2024-10-24T12:07:36.772500	n/a	a10dc640
fmap/sub-0010_dir-AP_epi.nii.gz	2024-10-24T12:08:11.602500	n/a	f33d528f
func/sub-0010_task-controlled_run-01_bold.nii.gz	2024-10-24T12:09:34.890000	n/a	7ab3ae96
func/sub-0010_task-controlled_run-02_bold.nii.gz	2024-10-24T12:18:45.140000	n/a	d142fb23
func/sub-0010_task-controlled_run-03_bold.nii.gz	2024-10-24T12:27:55.030000	n/a	2a3152e7
func/sub-0010_task-controlled_run-04_bold.nii.gz	2024-10-24T12:37:10.600000	n/a	2d48b707
func/sub-0010_task-controlled_run-05_bold.nii.gz	2024-10-24T12:46:18.435000	n/a	d6152232
func/sub-0010_task-naturalistic_run-01_bold.nii.gz	2024-10-24T12:55:40.202500	n/a	3e790bea
func/sub-0010_task-naturalistic_run-02_bold.nii.gz	2024-10-24T13:04:38.667500	n/a	278e5e05
func/sub-0010_task-naturalistic_run-03_bold.nii.gz	2024-10-24T13:13:37.297500	n/a	1ab34728
