onset	duration	trial_type
105.401	12	ratings
222.669	12	ratings
347.596	12	ratings
473.372	12	ratings
133.081	1.5	animal_dog_above_looming
189.231	1.5	animal_dog_above_looming
411.127	1.5	animal_dog_above_looming
447.895	1.5	animal_dog_above_looming
453.45	1.5	animal_dog_above_looming
187.676	1.5	animal_dog_above_receding
134.653	1.5	animal_dog_below_looming
184.544	1.5	animal_dog_below_looming
194.873	1.5	animal_dog_below_looming
216.039	1.5	animal_dog_below_looming
371.728	1.5	animal_dog_below_looming
136.287	1.5	animal_dog_below_receding
137.891	1.5	animal_dog_below_receding
169.79	1.5	animal_frog_above_looming
186.111	1.5	animal_frog_above_looming
198.435	1.5	animal_frog_above_looming
375.249	1.5	animal_frog_above_receding
392.417	1.5	animal_frog_above_receding
221.173	1.5	animal_frog_below_looming
139.456	1.5	animal_frog_below_receding
219.611	1.5	animal_frog_below_receding
399.567	1.5	animal_frog_below_receding
173.36	1.5	animal_spider_above_looming
461.06	1.5	animal_spider_above_looming
462.656	1.5	animal_spider_above_looming
145.042	1.5	animal_spider_above_receding
158.632	1.5	animal_spider_above_receding
376.815	1.5	animal_spider_above_receding
446.29	1.5	animal_spider_above_receding
160.228	1.5	animal_spider_below_looming
395.97	1.5	animal_spider_below_looming
464.255	1.5	animal_spider_below_looming
467.866	1.5	animal_spider_below_looming
129.501	1.5	animal_spider_below_receding
182.952	1.5	animal_spider_below_receding
422.724	1.5	animal_spider_below_receding
11.39	1.5	hemifield_dog_above_looming
56.782	1.5	hemifield_dog_above_looming
63.966	1.5	hemifield_dog_above_looming
261.06	1.5	hemifield_dog_above_receding
344.097	1.5	hemifield_dog_above_receding
8.276	1.5	hemifield_dog_below_looming
27.697	1.5	hemifield_dog_below_looming
300.928	1.5	hemifield_dog_below_looming
295.326	1.5	hemifield_dog_below_receding
340.497	1.5	hemifield_dog_below_receding
79.119	1.5	hemifield_frog_above_looming
30.839	1.5	hemifield_frog_above_receding
32.45	1.5	hemifield_frog_above_receding
43.193	1.5	hemifield_frog_above_receding
88.283	1.5	hemifield_frog_above_receding
246.8	1.5	hemifield_frog_above_receding
338.935	1.5	hemifield_frog_above_receding
40.04	1.5	hemifield_frog_below_looming
75.549	1.5	hemifield_frog_below_looming
304.129	1.5	hemifield_frog_below_looming
9.78	1.5	hemifield_frog_below_receding
80.696	1.5	hemifield_frog_below_receding
250.347	1.5	hemifield_frog_below_receding
257.488	1.5	hemifield_frog_below_receding
293.73	1.5	hemifield_frog_below_receding
29.274	1.5	hemifield_spider_above_looming
278.166	1.5	hemifield_spider_above_looming
333.344	1.5	hemifield_spider_above_looming
14.956	1.5	hemifield_spider_above_receding
41.592	1.5	hemifield_spider_above_receding
268.611	1.5	hemifield_spider_above_receding
329.728	1.5	hemifield_spider_above_receding
16.527	1.5	hemifield_spider_below_looming
255.917	1.5	hemifield_spider_below_looming
20.127	1.5	hemifield_spider_below_receding
62.354	1.5	hemifield_spider_below_receding
91.856	1.5	hemifield_spider_below_receding
302.531	1.5	hemifield_spider_below_receding
