filename	acq_time	operator	randstr
anat/sub-0037_T1w.nii.gz	2025-03-06T16:41:27.182500	n/a	67e9aa9c
fmap/sub-0037_dir-PA_epi.nii.gz	2025-03-06T16:49:43.457500	n/a	244813e5
fmap/sub-0037_dir-AP_epi.nii.gz	2025-03-06T16:50:17.595000	n/a	6ec4b5dd
func/sub-0037_task-controlled_run-01_bold.nii.gz	2025-03-06T16:51:44.612500	n/a	7dd65a37
func/sub-0037_task-controlled_run-02_bold.nii.gz	2025-03-06T17:00:56.050000	n/a	d0955af2
func/sub-0037_task-controlled_run-03_bold.nii.gz	2025-03-06T17:10:07.417500	n/a	99c04c32
func/sub-0037_task-controlled_run-04_bold.nii.gz	2025-03-06T17:19:24.917500	n/a	f9c88a9e
func/sub-0037_task-controlled_run-05_bold.nii.gz	2025-03-06T17:28:31.900000	n/a	d93317f6
func/sub-0037_task-naturalistic_run-01_bold.nii.gz	2025-03-06T17:37:44.892500	n/a	0326357e
func/sub-0037_task-naturalistic_run-02_bold.nii.gz	2025-03-06T17:46:42.217500	n/a	3977480e
func/sub-0037_task-naturalistic_run-03_bold.nii.gz	2025-03-06T17:55:38.050000	n/a	790715d2
