filename	acq_time	operator	randstr
anat/sub-0038_T1w.nii.gz	2025-03-13T14:59:28.790000	n/a	ac5af934
fmap/sub-0038_dir-PA_epi.nii.gz	2025-03-13T15:07:11.747500	n/a	25cdea64
fmap/sub-0038_dir-AP_epi.nii.gz	2025-03-13T15:07:46.580000	n/a	6062e0fe
func/sub-0038_task-controlled_run-01_bold.nii.gz	2025-03-13T15:09:09.002500	n/a	2ddaaa3b
func/sub-0038_task-controlled_run-02_bold.nii.gz	2025-03-13T15:18:17.792500	n/a	ad73ad8a
func/sub-0038_task-controlled_run-03_bold.nii.gz	2025-03-13T15:27:27.990000	n/a	6538af8f
func/sub-0038_task-controlled_run-04_bold.nii.gz	2025-03-13T15:36:37.722500	n/a	88096028
func/sub-0038_task-controlled_run-05_bold.nii.gz	2025-03-13T15:45:43.127500	n/a	9dd34aa8
func/sub-0038_task-naturalistic_run-01_bold.nii.gz	2025-03-13T15:57:16.232500	n/a	f05b3eac
func/sub-0038_task-naturalistic_run-02_bold.nii.gz	2025-03-13T16:06:17.160000	n/a	a631d763
func/sub-0038_task-naturalistic_run-03_bold.nii.gz	2025-03-13T16:15:18.820000	n/a	56e4ebc2
