filename	acq_time	operator	randstr
anat/sub-0005_T1w.nii.gz	2024-09-25T14:33:30.320000	n/a	323077d6
fmap/sub-0005_dir-PA_epi.nii.gz	2024-09-25T14:43:38.460000	n/a	3ebbf767
fmap/sub-0005_dir-AP_epi.nii.gz	2024-09-25T14:44:13.585000	n/a	026aa7cc
func/sub-0005_task-controlled_run-01_bold.nii.gz	2024-09-25T14:46:04.607500	n/a	d7002069
func/sub-0005_task-controlled_run-02_bold.nii.gz	2024-09-25T14:55:22.457500	n/a	958008a1
func/sub-0005_task-controlled_run-03_bold.nii.gz	2024-09-25T15:05:04.202500	n/a	86502c4a
func/sub-0005_task-controlled_run-04_bold.nii.gz	2024-09-25T15:14:26.322500	n/a	9989e8e5
func/sub-0005_task-controlled_run-05_bold.nii.gz	2024-09-25T15:24:36.617500	n/a	1748ad93
func/sub-0005_task-naturalistic_run-01_bold.nii.gz	2024-09-25T15:34:25.510000	n/a	afe163d1
func/sub-0005_task-naturalistic_run-02_bold.nii.gz	2024-09-25T15:43:43.912500	n/a	efa956a6
func/sub-0005_task-naturalistic_run-03_bold.nii.gz	2024-09-25T15:53:16.242500	n/a	1d138745
