filename	acq_time	operator	randstr
anat/sub-0021_T1w.nii.gz	2024-12-14T15:18:46.430000	n/a	00eea747
fmap/sub-0021_dir-PA_epi.nii.gz	2024-12-14T15:26:18.507500	n/a	56e75450
fmap/sub-0021_dir-AP_epi.nii.gz	2024-12-14T15:26:53.597500	n/a	62f76ade
func/sub-0021_task-controlled_run-04_bold.nii.gz	2024-12-14T15:52:51.232500	n/a	37b13ceb
func/sub-0021_task-controlled_run-01_bold.nii.gz	2024-12-14T16:01:54.342500	n/a	723c26b5
func/sub-0021_task-controlled_run-02_bold.nii.gz	2024-12-14T16:10:57.725000	n/a	997b4103
func/sub-0021_task-controlled_run-03_bold.nii.gz	2024-12-14T16:20:10.842500	n/a	80a1f67c
func/sub-0021_task-controlled_run-05_bold.nii.gz	2024-12-14T16:29:20.547500	n/a	21357f49
func/sub-0021_task-naturalistic_run-01_bold.nii.gz	2024-12-14T16:38:34.455000	n/a	943c48ce
func/sub-0021_task-naturalistic_run-02_bold.nii.gz	2024-12-14T16:47:30.052500	n/a	f4099375
func/sub-0021_task-naturalistic_run-03_bold.nii.gz	2024-12-14T16:56:26.340000	n/a	c54c8343
