filename	acq_time	operator	randstr
anat/sub-0044_T1w.nii.gz	2025-04-08T15:21:55.452500	n/a	365ad19f
fmap/sub-0044_dir-PA_epi.nii.gz	2025-04-08T15:28:35.457500	n/a	82de858d
fmap/sub-0044_dir-AP_epi.nii.gz	2025-04-08T15:29:10.582500	n/a	c82da4d6
func/sub-0044_task-controlled_run-01_bold.nii.gz	2025-04-08T15:30:31.397500	n/a	9aff9c7a
func/sub-0044_task-controlled_run-02_bold.nii.gz	2025-04-08T15:39:42.757500	n/a	fbdde317
func/sub-0044_task-controlled_run-03_bold.nii.gz	2025-04-08T15:49:03.070000	n/a	b4b4d45f
func/sub-0044_task-controlled_run-04_bold.nii.gz	2025-04-08T15:58:15.035000	n/a	d3ba36c5
func/sub-0044_task-controlled_run-05_bold.nii.gz	2025-04-08T16:07:38.467500	n/a	18ad293b
func/sub-0044_task-naturalistic_run-01_bold.nii.gz	2025-04-08T16:17:12.392500	n/a	55295539
func/sub-0044_task-naturalistic_run-02_bold.nii.gz	2025-04-08T16:26:17.635000	n/a	1240ed9b
func/sub-0044_task-naturalistic_run-03_bold.nii.gz	2025-04-08T16:35:21.430000	n/a	4b3ecaff
