onset	duration	trial_type
357.071	3.437	cat_loom0_0045_01
52.315	4.458	cat_loom0_0046_01
200.018	26.824	cat_loom1_0017_01
264.574	3.808	cat_loom1_0018_01
13.486	4.08	cat_loom1_0020_01
63.772	3.508	cat_loom1_0043_01
188.03	2.971	dog_loom1_0001_01
173.235	5.766	dog_loom1_0001_03
401.325	3.355	dog_loom1_0001_06
251.745	1.803	dog_loom1_0001_10
411.703	2.317	dog_loom1_0001_12
275.415	3.391	dog_loom1_0001_13
111.18	5.249	dog_loom1_0028_01
122.448	7.563	food_loom0_0049_01
77.297	9.44	food_loom0_0053_01
306.978	7.217	food_loom0_0055_01
342.036	7.016	food_loom0_0059_01
472.46	7.022	food_loom0_0063_01
93.759	10.416	frog_loom0_0029_01
153.644	10.571	frog_loom0_0033_01
23.601	8.614	frog_loom1_0004_01
423.028	10.408	frog_loom1_0025_01
0.182	6.271	frog_loom1_0026_01
440.458	6.607	frog_loom1_0027_01
458.083	7.363	frog_loom1_0031_01
382.706	12.598	spider_loom0_0034_01
136.04	10.559	spider_loom0_0036_01
288.81	12.165	spider_loom1_0009_01
42.233	2.043	spider_loom1_0014_01
234.875	2.402	spider_loom1_0014_02
368.514	2.182	spider_loom1_0014_03
243.293	2.43	spider_loom1_0014_04
321.222	2.669	spider_loom1_0014_05
329.909	4.102	spider_loom1_0014_08
